Glod Price,Day
日期	开盘	最高	最低	收盘	成交量
2011/4/11	1475.8	1476	1459	1463.2	4
2011/4/12	1463.2	1466.8	1444	1453	4
2011/4/13	1453	1461.8	1451	1455.7	4
2011/4/14	1455.6	1477.9	1452.1	1476.9	4
2011/4/15	1477	1487.7	1471.1	1486	4
2011/4/17	1485.7	1487.1	1484.6	1486.6	4
2011/4/18	1487	1497.3	1477.2	1494.5	4
2011/4/19	1494.6	1498.7	1487.2	1495.8	4
2011/4/20	1496	1505.5	1493.4	1500.9	4
2011/4/21	1500.8	1508.7	1500.4	1504.7	4
2011/4/22	1504.7	1512.3	1504.3	1506.1	4
2011/4/24	1510.4	1513.5	1509.5	1512.1	4
2011/4/25	1512	1517.9	1501.7	1506.1	4
2011/4/26	1506.3	1509.4	1492.7	1509.2	4
2011/4/27	1509	1529.7	1502.8	1524.8	4
2011/4/28	1524.6	1538	1524.1	1534.7	4
2011/4/29	1534.7	1568.6	1531.5	1559.3	4
2011/5/1	1563.2	1575.9	1544.1	1555.3	4
2011/5/2	1555	1574.4	1531.5	1541.2	4
2011/5/3	1541.2	1550.7	1526.8	1536.5	4
2011/5/4	1536.5	1542.8	1505.8	1515.3	4
2011/5/5	1514.7	1521.6	1462.2	1472.2	4
2011/5/6	1472.9	1497.8	1472.4	1490.8	4
2011/5/8	1494.9	1496.2	1489.7	1493.3	4
2011/5/9	1493.5	1513.6	1492.3	1510	4
2011/5/10	1510.5	1519	1505.7	1515.6	4
2011/5/11	1515.6	1526.1	1495.5	1503.4	4
2011/5/12	1503.3	1507.5	1477.8	1504.3	4
2011/5/13	1504.3	1516.1	1482.7	1492.3	4
2011/5/15	1493.9	1494.2	1487.2	1491.8	4
2011/5/16	1491.5	1503.9	1488.2	1489.8	4
2011/5/17	1489.6	1497.2	1471.7	1485.9	4
2011/5/18	1485.6	1499.4	1484.6	1496.1	4
2011/5/19	1495.7	1499.3	1486	1495.5	4
2011/5/20	1495	1515.4	1486.6	1512.8	4
2011/5/22	1512.4	1518.4	1509.5	1516.1	4
2011/5/23	1516.6	1517.4	1503.6	1513.9	4
2011/5/24	1514	1527.2	1513.8	1524.1	4
2011/5/25	1524.1	1534.9	1520.9	1526	4
2011/5/26	1525.9	1530.5	1514.5	1523.9	4
2011/5/27	1523.9	1537.9	1522.3	1536	4
2011/5/29	1536.2	1537.4	1535.5	1536.4	4
2011/5/30	1536.2	1538.8	1533.8	1538.2	4
2011/5/31	1538.2	1540.2	1531.9	1534.9	4
2011/6/1	1535	1549.9	1529.2	1542.6	4
2011/6/2	1542.5	1544	1519.3	1533.5	4
2011/6/3	1534	1545.4	1523.7	1540.8	4
2011/6/5	1542.5	1544.3	1540.6	1543.4	4
2011/6/6	1544.4	1553.2	1540.7	1544.2	4
2011/6/7	1544.1	1549.8	1536	1544.6	4
2011/6/8	1544.5	1544.8	1530.6	1535.6	4
2011/6/9	1535.8	1549.1	1532.9	1542	4
2011/6/10	1542	1545	1525.8	1530.4	4
2011/6/12	1528.2	1530.7	1527	1530.4	4
2011/6/13	1530.4	1532.3	1510.5	1517.2	4
2011/6/14	1516.9	1526.9	1511.8	1526.1	4
2011/6/15	1526.1	1534.2	1513.8	1528.4	4
2011/6/16	1528.6	1532.6	1521.4	1528.5	4
2011/6/17	1528.5	1541.6	1522.2	1538.5	4
2011/6/19	1538.7	1541.1	1537.8	1538.6	4
2011/6/20	1538.7	1546.1	1532.6	1539.2	4
2011/6/21	1539.2	1550	1539.2	1545.2	4
2011/6/22	1545.3	1557.6	1541	1548	4
2011/6/23	1547.7	1548.3	1512.6	1523.6	4
2011/6/24	1524.5	1525.3	1498.1	1499.2	4
2011/6/26	1500.7	1502.1	1497.9	1501.4	4
2011/6/27	1501.5	1504.9	1491	1500.1	4
2011/6/28	1500.2	1505.9	1495.5	1500.1	4
2011/6/29	1500.3	1512.5	1500.3	1510.1	4
2011/6/30	1510.1	1513.8	1498.3	1501.2	4
2011/7/1	1500.9	1501.5	1477.9	1487.3	4
2011/7/3	1486.6	1489.4	1486	1489.3	4
2011/7/4	1489.3	1496.2	1489.3	1494.9	4
2011/7/5	1494.8	1516.2	1492.9	1512.3	4
2011/7/6	1512.2	1533.4	1509.8	1527.8	4
2011/7/7	1527.5	1534.1	1522.6	1529.9	4
2011/7/8	1529.8	1544.9	1524.5	1542	4
2011/7/10	1543.9	1543.9	1541.4	1542.1	4
2011/7/11	1542.3	1556.4	1541.5	1551.9	4
2011/7/12	1551.8	1573	1540.3	1567.4	4
2011/7/13	1567.3	1589.4	1564.1	1588.7	4
2011/7/14	1589.2	1593.9	1578.6	1586.3	4
2011/7/15	1586.2	1593.3	1575.7	1592.7	4
2011/7/17	1593.1	1598.2	1593.1	1596.3	4
2011/7/18	1596.1	1606.9	1591.3	1603	4
2011/7/19	1603.1	1609.6	1582.2	1589	4
2011/7/20	1589.3	1601.7	1580.8	1598.2	4
2011/7/21	1598.1	1604.1	1584.6	1591.1	4
2011/7/22	1591	1606.7	1583.4	1602.3	4
2011/7/24	1599.5	1623.1	1599.5	1615.9	4
2011/7/25	1615.7	1621.2	1607.8	1613.5	4
2011/7/26	1613.5	1620.1	1607.7	1619	4
2011/7/27	1619.1	1627.7	1608.6	1613.1	4
2011/7/28	1613.1	1619.8	1602.9	1614	4
2011/7/29	1614	1632.1	1610.3	1624.4	4
2011/7/31	1626.3	1626.3	1606.1	1614.7	4
2011/8/1	1614.7	1631.3	1608.7	1618	4
2011/8/2	1618.2	1661.1	1617.9	1654.5	4
2011/8/3	1654.6	1672.4	1651.6	1660	4
2011/8/4	1659.6	1681.4	1640.3	1644	4
2011/8/5	1643.9	1669.6	1641.4	1661.3	4
2011/8/7	1679.6	1694.4	1679.6	1685.2	4
2011/8/8	1686	1722.9	1682.1	1721.1	4
2011/8/9	1721.4	1779	1720	1762.7	4
2011/8/10	1762.6	1814.4	1737.7	1806.6	4
2011/8/11	1807.1	1808.3	1732.3	1753.7	4
2011/8/12	1752.9	1767.5	1723.3	1745.4	4
2011/8/14	1739.6	1747	1731.4	1732.6	4
2011/8/15	1733	1769.7	1728.2	1766.7	4
2011/8/16	1767.1	1787.6	1760.8	1785	4
2011/8/17	1785.2	1794.3	1778.9	1787.1	4
2011/8/18	1787	1828.2	1783.7	1824.7	4
2011/8/19	1824.7	1877.2	1824.7	1848.4	4
2011/8/21	1853.5	1875.3	1853.5	1869.4	4
2011/8/22	1869.8	1911.5	1857.7	1909.2	4
2011/8/23	1909.4	1909.8	1823.5	1836.8	4
2011/8/24	1837.5	1853.6	1741.6	1750.3	4
2011/8/25	1750.2	1774.7	1702.7	1763.6	4
2011/8/26	1764.4	1822.7	1757	1822	4
2011/8/28	1834.8	1838.4	1819.9	1822.5	4
2011/8/29	1822.6	1825	1775.7	1788.9	4
2011/8/30	1789.9	1839.5	1783.2	1829.7	4
2011/8/31	1828.7	1839.3	1811.1	1827	4
2011/9/1	1826.9	1830.3	1813.6	1825.7	4
2011/9/2	1825.9	1884.3	1824.2	1882.1	4
2011/9/4	1889.5	1889.5	1877.8	1885.6	4
2011/9/5	1885	1902.8	1874	1898.6	4
2011/9/6	1897.5	1920.5	1858.3	1876.3	4
2011/9/7	1876.3	1880.1	1792.8	1814	4
2011/9/8	1813.5	1870.2	1813.4	1864.7	4
2011/9/9	1864.6	1885.4	1823.2	1855.7	4
2011/9/11	1858	1862	1850.6	1857.9	4
2011/9/12	1857.7	1858.7	1801.1	1821	4
2011/9/13	1823.4	1843.4	1794.9	1836.2	4
2011/9/14	1836	1844.3	1808.5	1823.6	4
2011/9/15	1823.8	1826.1	1772.3	1787.1	4
2011/9/16	1787	1820.9	1762.4	1807.1	4
2011/9/18	1810.9	1827.2	1810.9	1824.6	4
2011/9/19	1824.8	1826.5	1770.7	1781.9	4
2011/9/20	1781.8	1811	1769.5	1801.9	4
2011/9/21	1802	1816.1	1778.6	1783.6	4
2011/9/22	1784.2	1784.7	1720.7	1741.4	4
2011/9/23	1741.9	1754.8	1628.8	1642.2	4
2011/9/25	1657	1657	1630	1650.8	4
2011/9/26	1651.1	1663.3	1533.4	1617.9	4
2011/9/27	1620.5	1676.6	1614.7	1643	4
2011/9/28	1642.9	1668.9	1588.2	1588.4	4
2011/9/29	1589.2	1634.7	1582.7	1623.5	4
2011/9/30	1623.9	1639.9	1606.5	1621.9	4
2011/10/2	1623.7	1631.8	1619.8	1629.5	4
2011/10/3	1628.9	1671.8	1624.4	1666.9	4
2011/10/4	1667.1	1677.9	1595.5	1629.3	4
2011/10/5	1629.8	1646.5	1597.5	1637.7	4
2011/10/6	1636.8	1654.6	1631.5	1651.2	4
2011/10/7	1651.7	1665.9	1625.9	1637.1	4
2011/10/9	1639.1	1645.8	1638	1644.7	4
2011/10/10	1644.5	1683	1644.2	1673.7	4
2011/10/11	1673.8	1684.2	1653.9	1661.8	4
2011/10/12	1661.2	1691.7	1661.2	1677.8	4
2011/10/13	1678.6	1683.9	1652.6	1668.4	4
2011/10/14	1668	1683.2	1660.8	1679.7	4
2011/10/16	1679.3	1683.7	1677.1	1680.7	4
2011/10/17	1680.8	1694.4	1665.5	1673.6	4
2011/10/18	1673.7	1676.3	1626.7	1656	4
2011/10/19	1656.8	1664.8	1639.4	1641.4	4
2011/10/20	1641.3	1644.1	1603.6	1614.9	4
2011/10/21	1615.7	1648.1	1611.7	1639.7	4
2011/10/23	1643.1	1644	1636.9	1642.6	4
2011/10/24	1642.6	1661.5	1635.2	1647.9	4
2011/10/25	1648.4	1708.5	1647.5	1699.1	4
2011/10/26	1700.3	1726.3	1699.6	1722.9	4
2011/10/27	1722.8	1749.5	1705.8	1746	4
2011/10/28	1745.8	1752.1	1732.1	1743.4	4
2011/10/30	1742.3	1744.7	1741.1	1741.7	4
2011/10/31	1741.8	1744.5	1704.6	1713.8	4
2011/11/1	1713.9	1723.8	1681	1716.1	4
2011/11/2	1715.2	1743.7	1715	1735	4
2011/11/3	1734.9	1767.3	1722.6	1758	4
2011/11/4	1758	1763.2	1749	1754.2	4
2011/11/6	1753.7	1759.5	1752.9	1757.2	4
2011/11/7	1756.7	1798	1754	1792.9	4
2011/11/8	1793.1	1802.5	1776.8	1788.8	4
2011/11/9	1789.1	1799.2	1763.9	1771.2	4
2011/11/10	1771.2	1774.9	1735.9	1752.3	4
2011/11/11	1752.3	1788.3	1751.6	1787.7	4
2011/11/13	1787.7	1795.7	1787.5	1794.7	4
2011/11/14	1794.8	1794.8	1773.6	1780.3	4
2011/11/15	1779.3	1785.4	1760.1	1778	4
2011/11/16	1778.2	1783.2	1753.3	1761.2	4
2011/11/17	1761.7	1766.6	1710.9	1721.2	4
2011/11/18	1721.2	1737.1	1711	1722.6	4
2011/11/20	1725	1725	1715.5	1719.9	4
2011/11/21	1719.5	1725.8	1666.7	1678.4	4
2011/11/22	1677.7	1705.2	1672.3	1700.7	4
2011/11/23	1701.3	1709.6	1677	1689.1	4
2011/11/24	1690	1701.5	1687.4	1694.8	4
2011/11/25	1695.3	1697.3	1671.7	1681.3	4
2011/11/27	1684.1	1694.8	1682.7	1692.3	4
2011/11/28	1692.8	1720.1	1691.8	1711.9	4
2011/11/29	1712.1	1720.4	1703.2	1718.4	4
2011/11/30	1718.3	1749.6	1700.7	1747	4
2011/12/1	1747.9	1753.8	1733.3	1745	4
2011/12/2	1745.1	1761.9	1737.7	1745.4	4
2011/12/4	1745.2	1754.5	1745.2	1753.5	4
2011/12/5	1753.4	1753.9	1717.5	1722.2	4
2011/12/6	1721.6	1732.6	1701.8	1727.9	4
2011/12/7	1728	1742.6	1720	1741	4
2011/12/8	1740.4	1755.2	1703.8	1709.4	4
2011/12/9	1709.5	1723.6	1703.2	1710.9	4
2011/12/11	1712.1	1713.8	1710.3	1711.8	4
2011/12/12	1711.9	1714.4	1657.1	1666.2	4
2011/12/13	1665.7	1677.7	1622.2	1626.9	4
2011/12/14	1627.3	1641.1	1564.2	1576.5	4
2011/12/15	1575.4	1593.5	1560.3	1575.1	4
2011/12/16	1575.4	1600.8	1574.6	1596.8	4
2011/12/18	1598.5	1604.6	1597.9	1603	4
2011/12/19	1602.9	1608.2	1583.1	1593.1	4
2011/12/20	1593	1618	1593	1617.6	4
2011/12/21	1617.6	1641.3	1605.9	1612	4
2011/12/22	1611.9	1616.5	1597.9	1608	4
2011/12/23	1607.9	1613.4	1602.5	1607	4
2011/12/25	1606.5	1606.5	1606.5	1606.5	4
2011/12/26	1606.5	1613.3	1598	1602.3	4
2011/12/27	1602.7	1603.9	1589.3	1589.7	4
2011/12/28	1589.7	1592.4	1549.3	1555.7	4
2011/12/29	1555.7	1558.2	1522.3	1547.2	4
2011/12/30	1547.4	1581	1547.4	1563	4
2012/1/2	1567.2	1571.3	1564.4	1570.3	4
2012/1/3	1570.4	1606.8	1570.4	1605.8	4
2012/1/4	1605.9	1618.1	1592.5	1611.1	4
2012/1/5	1611.2	1625.2	1596.6	1620.9	4
2012/1/6	1620.7	1630.6	1608.4	1615.9	4
2012/1/8	1617.1	1617.1	1608.4	1612.7	4
2012/1/9	1612.9	1623	1604.6	1610.7	4
2012/1/10	1611.4	1639.6	1610.8	1633.9	4
2012/1/11	1634	1646.8	1629.9	1642.2	4
2012/1/12	1642.2	1661.6	1639.9	1647.4	4
2012/1/13	1647.3	1649.3	1625.1	1637.9	4
2012/1/15	1638	1638.1	1633.4	1635.1	4
2012/1/16	1634.8	1646.7	1631.2	1643.7	4
2012/1/17	1643.7	1667.2	1642.9	1654.9	4
2012/1/18	1654.2	1661.9	1642.7	1659.9	4
2012/1/19	1660.1	1669.4	1648.9	1655.4	4
2012/1/20	1655.2	1666.5	1644.8	1665.9	4
2012/1/22	1665	1666.5	1662.4	1662.8	4
2012/1/23	1663	1681	1662.6	1679	4
2012/1/24	1679.1	1679.3	1661.2	1667.2	4
2012/1/25	1666.3	1712.6	1648.8	1709.5	4
2012/1/26	1709.6	1729.9	1702.9	1719.3	4
2012/1/27	1719.3	1737.7	1714.4	1737.7	4
2012/1/29	1736.3	1739.5	1735.5	1737.5	4
2012/1/30	1737.5	1737.6	1716.1	1729.9	4
2012/1/31	1729.9	1747.2	1726.4	1735.6	4
2012/2/1	1735.5	1750.8	1732.4	1744.5	4
2012/2/2	1744.4	1760.7	1740.8	1756.8	4
2012/2/3	1756.3	1762.8	1723.4	1725.1	4
2012/2/5	1726.8	1731.3	1726.6	1731.3	4
2012/2/6	1731.1	1737.7	1711.5	1720.2	4
2012/2/7	1720.1	1749.4	1709.8	1743.7	4
2012/2/8	1744.3	1751.4	1724.6	1731.5	4
2012/2/9	1731.6	1751.6	1725.5	1730.7	4
2012/2/10	1730.3	1734.3	1704.5	1719.6	4
2012/2/12	1722.3	1728.2	1722.3	1726.1	4
2012/2/13	1725.9	1732.8	1715.8	1718.4	4
2012/2/14	1718.2	1727.2	1711.9	1719.3	4
2012/2/15	1719.3	1736.8	1718.3	1727.8	4
2012/2/16	1727.7	1729.6	1705.2	1727.6	4
2012/2/17	1727.2	1735.2	1716.8	1721.1	4
2012/2/19	1725.8	1733.2	1725.8	1732.7	4
2012/2/20	1732.9	1736.7	1728.3	1732.8	4
2012/2/21	1732.9	1759.8	1730.6	1757.3	4
2012/2/22	1757	1781.2	1749	1775.3	4
2012/2/23	1775.1	1786.9	1771.9	1778.8	4
2012/2/24	1778.7	1782.4	1770.4	1771.8	4
2012/2/26	1775.1	1775.4	1772.8	1773	4
2012/2/27	1772.9	1778.9	1761.7	1767	4
2012/2/28	1766.9	1789.5	1765.5	1782.7	4
